48_Symme_flat_confi_optim
5.000
11
0
Type of measurement (0=app. resistivity,1=resistance)
0
4092
1
0
4      0.000,     0.000     110.000,     0.000      30.000,     0.000      80.000,     0.000   331.5545
4      0.000,     0.000     115.000,     0.000      55.000,     0.000      60.000,     0.000   363.6459
4      0.000,     0.000     115.000,     0.000      50.000,     0.000      65.000,     0.000   348.7162
4      0.000,     0.000     115.000,     0.000      45.000,     0.000      70.000,     0.000   336.2285
4      0.000,     0.000     115.000,     0.000      40.000,     0.000      75.000,     0.000   337.9557
4      0.000,     0.000     115.000,     0.000      35.000,     0.000      80.000,     0.000   358.3861
4      0.000,     0.000     115.000,     0.000      30.000,     0.000      85.000,     0.000   330.7340
4      0.000,     0.000     120.000,     0.000      55.000,     0.000      65.000,     0.000   387.8602
4      0.000,     0.000     120.000,     0.000      50.000,     0.000      70.000,     0.000   359.0562
4      0.000,     0.000     120.000,     0.000      45.000,     0.000      75.000,     0.000   364.5262
4      0.000,     0.000     120.000,     0.000      40.000,     0.000      80.000,     0.000   389.3282
4      0.000,     0.000     120.000,     0.000      35.000,     0.000      85.000,     0.000   324.9469
4      0.000,     0.000     125.000,     0.000      60.000,     0.000      65.000,     0.000   398.1858
4      0.000,     0.000     125.000,     0.000      55.000,     0.000      70.000,     0.000   357.9453
4      0.000,     0.000     125.000,     0.000      50.000,     0.000      75.000,     0.000   377.4908
4      0.000,     0.000     125.000,     0.000      45.000,     0.000      80.000,     0.000   348.9980
4      0.000,     0.000     125.000,     0.000      40.000,     0.000      85.000,     0.000   354.2414
4      0.000,     0.000     125.000,     0.000      35.000,     0.000      90.000,     0.000   334.4133
4      0.000,     0.000     130.000,     0.000      60.000,     0.000      70.000,     0.000   401.6202
4      0.000,     0.000     130.000,     0.000      55.000,     0.000      75.000,     0.000   373.4784
4      0.000,     0.000     130.000,     0.000      50.000,     0.000      80.000,     0.000   381.3840
4      0.000,     0.000     130.000,     0.000      45.000,     0.000      85.000,     0.000   395.1225
4      0.000,     0.000     130.000,     0.000      40.000,     0.000      90.000,     0.000   346.3734
4      0.000,     0.000     135.000,     0.000      65.000,     0.000      70.000,     0.000   402.7097
4      0.000,     0.000     135.000,     0.000      60.000,     0.000      75.000,     0.000   434.3871
4      0.000,     0.000     135.000,     0.000      55.000,     0.000      80.000,     0.000   394.7384
4      0.000,     0.000     135.000,     0.000      50.000,     0.000      85.000,     0.000   399.2482
4      0.000,     0.000     135.000,     0.000      45.000,     0.000      90.000,     0.000   404.0158
4      0.000,     0.000     135.000,     0.000      40.000,     0.000      95.000,     0.000   362.6038
4      0.000,     0.000     140.000,     0.000      65.000,     0.000      75.000,     0.000   401.7480
4      0.000,     0.000     140.000,     0.000      60.000,     0.000      80.000,     0.000   406.3015
4      0.000,     0.000     140.000,     0.000      55.000,     0.000      85.000,     0.000   457.0802
4      0.000,     0.000     140.000,     0.000      50.000,     0.000      90.000,     0.000   385.8306
4      0.000,     0.000     140.000,     0.000      45.000,     0.000      95.000,     0.000   380.6201
4      0.000,     0.000     145.000,     0.000      70.000,     0.000      75.000,     0.000   453.1916
4      0.000,     0.000     145.000,     0.000      65.000,     0.000      80.000,     0.000   473.0670
4      0.000,     0.000     145.000,     0.000      60.000,     0.000      85.000,     0.000   422.0957
4      0.000,     0.000     145.000,     0.000      55.000,     0.000      90.000,     0.000   444.3774
4      0.000,     0.000     145.000,     0.000      50.000,     0.000      95.000,     0.000   411.9937
4      0.000,     0.000     145.000,     0.000      45.000,     0.000     100.000,     0.000   410.2801
4      0.000,     0.000     150.000,     0.000      70.000,     0.000      80.000,     0.000   426.9899
4      0.000,     0.000     150.000,     0.000      65.000,     0.000      85.000,     0.000   415.0961
4      0.000,     0.000     150.000,     0.000      60.000,     0.000      90.000,     0.000   422.0554
4      0.000,     0.000     150.000,     0.000      55.000,     0.000      95.000,     0.000   402.9968
4      0.000,     0.000     150.000,     0.000      50.000,     0.000     100.000,     0.000   410.9739
4      0.000,     0.000     155.000,     0.000      75.000,     0.000      80.000,     0.000   434.8970
4      0.000,     0.000     155.000,     0.000      70.000,     0.000      85.000,     0.000   423.8166
4      0.000,     0.000     155.000,     0.000      65.000,     0.000      90.000,     0.000   440.3160
