LokeMH	2015
   5.00
7
4992
1
0
Error estimate for data present
Type of error estimate (0=same unit as data)
0
   362.500     15.000      1.000      481.4952       1.89384
   367.500     15.000      1.000      470.2141       2.51569
   372.500     15.000      1.000      468.7270       1.46399
   377.500     15.000      1.000      462.1145       2.60085
   382.500     15.000      1.000      464.7329       1.18662
   387.500     15.000      1.000      456.3847       5.50621
   392.500     15.000      1.000      462.4516       1.56536
   397.500     15.000      1.000      462.7221       2.03022
    22.500      5.000      4.000      398.8434       1.91491
    27.500      5.000      4.000      406.2875       0.32175
    32.500      5.000      4.000      412.7049       2.63388
    37.500      5.000      4.000      398.3654       0.74878
    42.500      5.000      4.000      369.9807       0.87544
    47.500      5.000      4.000      379.1506       1.00131
    52.500      5.000      4.000      423.9070       2.78942
    57.500      5.000      4.000      439.3008       1.91243
    62.500      5.000      4.000      440.8662       1.65051
    67.500      5.000      4.000      437.4103       3.20696
    72.500      5.000      4.000      450.1546       1.03452
    77.500      5.000      4.000      462.7203       4.63801
    82.500      5.000      4.000      476.9297       1.00378
    87.500      5.000      4.000      485.0542       1.69325
    92.500      5.000      4.000      486.4129       0.38520
    97.500      5.000      4.000      488.4624       1.25513
   102.500      5.000      4.000      482.4752       4.95779
   107.500      5.000      4.000      487.4518       0.42551
   112.500      5.000      4.000      486.4197       0.65441
   117.500      5.000      4.000      482.2198       1.21914
   122.500      5.000      4.000      480.0518       0.38016
   127.500      5.000      4.000      473.6695       0.54560
   132.500      5.000      4.000      466.9671       0.72573
   137.500      5.000      4.000      455.5654       6.37135
   142.500      5.000      4.000      458.3533       0.36298
   147.500      5.000      4.000      455.8739       1.39918
   152.500      5.000      4.000      454.0769       1.17044
   157.500      5.000      4.000      450.0471       0.88424
   162.500      5.000      4.000      446.2893       2.07570
   167.500      5.000      4.000      451.6236       0.68889
   172.500      5.000      4.000      454.4369       0.80206
   177.500      5.000      4.000      458.3206       1.10204
   182.500      5.000      4.000      455.9803       2.56617
   187.500      5.000      4.000      459.5391       2.14738
   192.500      5.000      4.000      467.5650       0.48459
   197.500      5.000      4.000      472.5872       0.56894
   202.500      5.000      4.000      476.0044       1.88411
   207.500      5.000      4.000      478.7940       1.67675
   212.500      5.000      4.000      481.8946       1.11705
   217.500      5.000      4.000      475.3176       3.26828
   222.500      5.000      4.000      476.3511       2.77530
   227.500      5.000      4.000      467.0054       0.67663
   232.500      5.000      4.000      462.3286       2.45299
   237.500      5.000      4.000      452.6407       2.85306
   242.500      5.000      4.000      450.9940       0.35715
   247.500      5.000      4.000      443.6476       2.67041
   252.500      5.000      4.000      427.1544       1.13782
   257.500      5.000      4.000      422.3916       2.74054
   262.500      5.000      4.000      424.4147       0.33610
   267.500      5.000      4.000      424.7928       0.70574
   272.500      5.000      4.000      420.0350       0.33263
   277.500      5.000      4.000      425.0960       1.00294
   282.500      5.000      4.000      439.0122       2.14354
   287.500      5.000      4.000      449.0395       1.90334
   292.500      5.000      4.000      453.6236       2.38862
   297.500      5.000      4.000      459.2775       1.40102
   302.500      5.000      4.000      463.4121       4.07797
   307.500      5.000      4.000      475.9229       0.53814
   312.500      5.000      4.000      485.5454       4.24933
   317.500      5.000      4.000      483.2989       1.69577
   322.500      5.000      4.000      492.7182       5.68695
   327.500      5.000      4.000      491.0020       2.78847
   332.500      5.000      4.000      489.7856       1.03617
   337.500      5.000      4.000      491.4799       2.67988
   342.500      5.000      4.000      484.5505       3.83678
   347.500      5.000      4.000      485.3906       2.01672
   352.500      5.000      4.000      484.1125       1.36183
   357.500      5.000      4.000      477.6368       4.36453
   362.500      5.000      4.000      473.5931       2.86568
   367.500      5.000      4.000      472.2338       2.98370
   372.500      5.000      4.000      460.3852       3.15221
   377.500      5.000      4.000      465.4876       4.54990
   382.500      5.000      4.000      460.5260       0.93854
   387.500      5.000      4.000      456.5237       1.22291
   392.500      5.000      4.000      443.5497       3.28220
   397.500      5.000      4.000      447.3253       0.66349
    25.000     10.000      2.000      399.2462       0.63645
    30.000     10.000      2.000      405.3862       0.72611
    35.000     10.000      2.000      398.0666       3.34088
    40.000     10.000      2.000      381.4093       0.66061
    45.000     10.000      2.000      372.1042       1.16803
    50.000     10.000      2.000      398.1677       2.16075
    55.000     10.000      2.000      422.6997       2.07807
    60.000     10.000      2.000      440.2847       4.94018
    65.000     10.000      2.000      437.8217       1.44102
    70.000     10.000      2.000      434.5478       2.59988
    75.000     10.000      2.000      448.6058       1.59896
    80.000     10.000      2.000      467.2831       4.42163
    85.000     10.000      2.000      475.3331       1.84245
    90.000     10.000      2.000      479.7118       0.68279
    95.000     10.000      2.000      482.9392       1.25796
   100.000     10.000      2.000      481.7215       0.97367
   105.000     10.000      2.000      481.8868       0.69437
   110.000     10.000      2.000      484.1039       2.69460
   115.000     10.000      2.000      476.5011       2.51109
   120.000     10.000      2.000      479.1726       4.19270
   125.000     10.000      2.000      467.2486       1.90882
   130.000     10.000      2.000      463.4468       1.32628
   135.000     10.000      2.000      455.5218       0.36074
   140.000     10.000      2.000      448.5416       3.51000
   145.000     10.000      2.000      453.0884       2.49844
   150.000     10.000      2.000      450.0806       0.39584
   155.000     10.000      2.000      443.8991       3.26959
   160.000     10.000      2.000      440.7278       3.34953
   165.000     10.000      2.000      441.0051       3.07601
   170.000     10.000      2.000      451.1326       3.98618
   175.000     10.000      2.000      451.5244       1.90404
   180.000     10.000      2.000      448.7972       1.64037
   185.000     10.000      2.000      452.2924       0.56365
   190.000     10.000      2.000      462.0738       6.95828
   195.000     10.000      2.000      454.6343       6.23943
   200.000     10.000      2.000      470.2033       3.01880
   205.000     10.000      2.000      472.1241       0.37388
   210.000     10.000      2.000      471.7497       1.82173
   215.000     10.000      2.000      470.4386       1.89040
   220.000     10.000      2.000      465.1819       2.59567
   225.000     10.000      2.000      461.6698       0.91141
   230.000     10.000      2.000      458.7780       4.33605
   235.000     10.000      2.000      454.3836       4.16053
   240.000     10.000      2.000      446.2038       0.40052
   245.000     10.000      2.000      436.8484       1.34415
   250.000     10.000      2.000      422.6959       3.84727
   255.000     10.000      2.000      419.8820       2.95250
   260.000     10.000      2.000      415.3769       1.22143
   265.000     10.000      2.000      419.8855       0.93822
   270.000     10.000      2.000      416.9883       0.35337
   275.000     10.000      2.000      416.1605       0.87266
   280.000     10.000      2.000      427.3106       0.55216
